sentence,label
"इसे गीक संस्कृति के विरोधी के रूप में देखा जा सकता है, जो छवि पर क्षेत्र के लिए क्षमता और जुनून पर जोर देती है।",O B-PROD O O O O O O O O O O O O O O O O O O O O O O O
जर्मन फिल्म निर्देशक रेनर वर्नर फासबिंदर ने इसे अब तक की दस सर्वश्रेष्ठ फिल्मों में से एक घोषित किया।,O O O B-PER I-PER I-PER O O O O O O O O O O O O O
"हालाँकि, जब बैंड ने एल्बम को रिलीज़ करने का प्रयास किया, तो इसे बाहर देखो! विवरण: द्वारा अस्वीकार कर दिया गया, इसलिए उन्होंने रिकॉर्डिंग को रद्द कर दिया और बाद में इसे कैसेट टेप पर रिलीज़ करने का निर्णय लिया।",O O O O O O O O O O O O O B-CORP I-CORP I-CORP O O O O O O O O O O O O O O O O O O O O O O O O
एक आयुर्वेदिक गुरु केवल मानसरोवर के तट पर पाए जाने वाले बच्चे की चोट के लिए एकमात्र इलाज सुझाता है।,O O O O B-LOC O O O O O O O O O O O O O O O
"तब से, यह समय के साथ अपने मूल प्रेषण से आगे बढ़ गया है, और अब यह एक विश्वज्ञानकोष , या एक धारावाहिक संग्रह से अधिक है।",O O O O O O O O O O O O O O O O O O B-CW O O O O O O O O
"२००० में, कनाडा पोस्ट ने इंटेलकॉम व्यक्त करना के ५०% शेयर खरीदे।",O O B-CORP I-CORP O O O O O O O O
"१९२६ में, उन्होंने लोग के लिए एक हाई कट लेग के साथ एक डिज़ाइन बनाया जो आधुनिक रोडियो बैटविंग चैप्स के पूर्ववर्ती था।",O O O B-PROD O O O O O O O O O O O O O O O O O O O
"उनका सबसे सफल गाना चीनी चीनी है, जो १९६९ में चार हफ्तों तक पॉप चार्ट में सबसे ऊपर रहा।",O O O O B-CW I-CW O O O O O O O O O O O O O
"हावर्ड काउंटी में, कुल ७०४ काउंटी निवासी बेघर हो गए थे।",B-LOC I-LOC O O O O O O O O O
उनके भंडारण समूह नेतृत्व में २००५ में भंडारण प्रौद्योगिकी निगम (स्टोरेजटेक) का अधिग्रहण शामिल था।,O O O O O O O B-CORP I-CORP I-CORP O O O O O
