sentence,label
इसे २००० में ऐतिहासिक स्थलों का राष्ट्रीय पंजीकरण में जोड़ा गया था।,O O O B-GRP I-GRP I-GRP I-GRP I-GRP O O O O
प्लेयर ऑफ द ईयर: माइकल पॉटर ( सेंट जॉर्ज ड्रेगन ),O O O O B-PER I-PER O B-GRP I-GRP I-GRP O
क्यूईएमयू फोर्क में टीएसएक्स / टीएसएक्स नी एमुलेशन के लिए प्रायोगिक समर्थन भी है।,B-CW O O O O O O O O O O O O O
"उन्होंने अपने करियर की शुरुआत टेलीविजन एस्पनोला गेम शो उन, डॉस, ट्रेस ... प्रतिक्रिया ओट्रा वेज़ में की थी।",O O O O O B-CORP I-CORP B-CW I-CW B-CW I-CW I-CW I-CW I-CW I-CW I-CW O O O
यह नदी के किनारे स्थित है ज़रफ़शान नदी ।,O O O O O O B-LOC I-LOC O
"दैनिक के निधन के पांच महीने बाद, बुद्धिजीवियों के एक नए समूह ने न ही हरात्चो प्रकाशित करना शुरू कर दिया।",O O O O O O O O O O O O O B-GRP I-GRP I-GRP O O O O O
"वास्तव में, उष्णकटिबंधीय जलवायु में कुछ अपवादों जैसे गन्ना के साथ प्रकाश संश्लेषण की दक्षता बहुत कम है और आमतौर पर १% से कम है।",O O O O O O O O B-PROD O O O O O O O O O O O O O O O O
"समीक्षक ने फ़्लाइंग सेगमेंट के ग्राफिक्स और गेमप्ले की सराहना की, लेकिन प्लेटफ़ॉर्मिंग पहलू पर शोक व्यक्त किया और इसे जेट सेट विली क्लोन के रूप में वर्णित किया।",O O O O O O O O O O O O O O O O O O O O B-CW I-CW I-CW O O O O O O
आकाशगंगा का बच्चा (टीएनजी एस४ई१६ में बायो स्पेस शिप भी हैं),B-CW I-CW I-CW O O O O O O O O
"उन्होंने नौ साल की पूरी श्रृंखला में सीबीएस पेरि मेसन पर आठ अतिथि भूमिकाएं भी निभाईं, ज्यादातर कानून प्रवर्तन भूमिकाओं में।",O O O O O O O B-CORP B-CW I-CW O O O O O O O O O O O
बिना खतना ने एल्बम को प्रशंसा करने में आसान लेकिन प्यार करने में कठिन के रूप में संदर्भित किया।,B-CW I-CW O O O O O O O O O O O O O O O O O
"यह उनका तीसरा एल्बम था और एक प्रमुख लेबल, ईएमआई रिकॉर्ड के लिए उनका पहला एल्बम था।",O O O O O O O O O B-CORP I-CORP O O O O O O
उन्होंने माउंट होलोके कॉलेज (तब माउंट होलोके फीमेल सेमिनरी) में भाग लिया और १८७५ में स्नातक की उपाधि प्राप्त की।,O B-GRP I-GRP I-GRP O O O O O O O O O O O O O O O O
